Date,Symbol,AVG Price,High,Low
2021-04-04,BTC,58213.924843744,58781.879691531,57396.087003035
2021-04-03,BTC,59240.195795193,59754.035224397,57907.558568045
2021-04-02,BTC,59573.870375527,59952.883161921,58999.574309175
2021-04-01,BTC,59141.002501452,59473.929561647,58607.049772695
2021-03-31,BTC,58916.233585406,59562.00683896,57994.639671202
2021-03-30,BTC,58495.476546454,59342.846394044,57428.018853976
2021-03-29,BTC,57057.447530079,58163.899585332,55334.486915309
2021-03-28,BTC,56013.327149124,56553.626831569,55229.209667199
2021-03-27,BTC,54166.754462552,56444.676888218,53251.997966168
2021-03-26,BTC,53284.986209588,54836.141627197,52106.395643717
2021-03-25,BTC,52288.182148412,53147.838280958,51077.890010416
2021-03-24,BTC,55303.317622649,56953.920522125,52920.177275386
2021-03-23,BTC,54813.926205243,55797.63585619,53569.802569882
2021-03-22,BTC,56958.019567011,58030.3000251,54556.877193813
2021-03-21,BTC,57422.078444863,58673.268453561,56237.445302461
2021-03-20,BTC,59008.679614787,59697.602102998,58478.495455826
2021-03-19,BTC,58448.994367582,59113.386001646,57157.168148399
2021-03-18,BTC,58558.088631235,59711.290761218,56833.227127111
2021-03-17,BTC,56328.496847152,58727.336096947,55245.981674043
2021-03-16,BTC,55249.140648144,56401.809117245,53925.675871692
2021-03-15,BTC,57479.668441619,60144.68812663,55852.002489204
2021-03-14,BTC,60409.555904031,61221.032975951,59716.656136612
2021-03-13,BTC,58747.803085631,61111.197091695,56418.552333665
2021-03-12,BTC,56846.915374612,57435.779929683,55761.858706598
2021-03-11,BTC,56228.286659887,57895.137085953,54715.633518375
2021-03-10,BTC,55221.768368589,56927.066350845,53544.721590834
2021-03-09,BTC,53901.153371059,54542.805322473,52156.645936452
2021-03-08,BTC,50850.688826818,51956.708778669,49845.297469215
2021-03-07,BTC,50221.017643649,51002.626685964,49131.948567489
2021-03-06,BTC,48419.833304729,49023.065870271,47444.442301812
2021-03-05,BTC,47653.643676187,49105.144956233,46510.894002082
2021-03-04,BTC,50233.249653066,51436.331838905,47923.41917598
2021-03-03,BTC,50409.124802523,51919.815803755,48419.704716396
2021-03-02,BTC,48613.948460494,49772.176844594,47413.957206433
2021-03-01,BTC,47531.338030765,49475.230410041,45839.648907016
2021-02-28,BTC,44871.779055674,46169.77123405,43807.967778438
2021-02-27,BTC,47118.801093668,47768.393624504,45764.041323326
2021-02-26,BTC,46617.257029561,47917.345863009,45347.920039689
2021-02-25,BTC,49989.849093823,51410.389297577,47823.499767796
2021-02-24,BTC,49815.010447266,50961.738315372,47865.695384967
2021-02-23,BTC,48882.335257465,53790.011374071,46377.952999126
2021-02-22,BTC,54663.137661182,57080.43875117,51459.984593772
2021-02-21,BTC,57013.305589749,58076.602981414,55820.34579821
2021-02-20,BTC,56085.401771087,56904.160239243,55216.59462595
2021-02-19,BTC,52899.211360525,55737.871214489,51088.471383556
2021-02-18,BTC,51888.509761465,52394.703110528,51275.716264747
2021-02-17,BTC,50850.989685332,52261.579851703,49166.26009305
2021-02-16,BTC,48815.721887212,49452.610100717,47650.193796121
2021-02-15,BTC,47766.181670179,48685.040449214,46712.694570288
2021-02-14,BTC,48532.252688792,49336.089829101,47384.466560412
2021-02-13,BTC,47248.760112348,47833.567009598,46615.518939225
2021-02-12,BTC,47557.278452017,48295.725065942,47082.206956051
2021-02-11,BTC,46145.252511007,47879.805055342,44369.887463477
2021-02-10,BTC,45719.314013072,46767.064518982,44515.906367956
2021-02-09,BTC,46605.258806525,47616.865136629,45720.769893019
2021-02-08,BTC,41171.220521725,45621.470747851,38464.416530746
2021-02-07,BTC,38711.091754989,39490.861689106,37883.476819907
2021-02-06,BTC,39826.998060574,40779.354251034,38405.832806422
2021-02-05,BTC,37632.688172726,38283.938118011,36802.360611793
2021-02-04,BTC,37482.407864187,38226.677279263,36667.236123447
2021-02-03,BTC,36556.17963452,37439.061774884,35867.797336955
2021-02-02,BTC,34742.060441177,35771.122792582,33661.527791606
2021-02-01,BTC,33712.490643818,34294.382659674,32566.148851735
2021-01-31,BTC,33463.088181936,34220.219449279,32578.712350063
2021-01-30,BTC,34050.22045227,34604.981618227,33444.08558578
2021-01-29,BTC,34984.969773858,37732.412873587,32433.635687947
2021-01-28,BTC,31759.083745874,33441.720520721,30297.390581154
2021-01-27,BTC,31121.560937357,32332.790911184,29936.670076219
2021-01-26,BTC,31976.621566592,32681.739400444,31406.960013371
2021-01-25,BTC,33395.973581713,34667.048381851,32375.93205569
2021-01-24,BTC,32258.635907496,32880.854278856,31424.953151315
2021-01-23,BTC,32391.250648218,33087.486490951,31918.263200769
2021-01-22,BTC,31838.956130471,33508.251967265,29670.289009094
2021-01-21,BTC,32986.341227099,35291.242632292,30768.111330952
2021-01-20,BTC,35139.522563886,36225.895773512,34204.748821523
2021-01-19,BTC,36909.073435034,37560.088373355,36406.056959144
2021-01-18,BTC,36061.789950123,36952.921619264,35126.706266104
2021-01-17,BTC,35676.894012375,36571.659031528,34595.88301834
2021-01-16,BTC,36829.250605187,37509.313802701,35971.368827176
2021-01-15,BTC,37485.717385032,39444.38615275,35280.736062056
2021-01-14,BTC,38487.141333778,39703.051086586,37165.901075701
2021-01-13,BTC,34620.200075359,37299.045441969,32879.785447572
2021-01-12,BTC,34848.318914184,36098.338473411,33393.404227451
2021-01-11,BTC,34279.782282305,37579.138041427,31134.937656583
2021-01-10,BTC,39744.924080936,41094.411575497,36988.321996501
2021-01-09,BTC,40363.71586384,41065.393921387,39285.161259939
2021-01-08,BTC,39767.496182271,41439.479592512,37664.918315212
2021-01-07,BTC,37984.052352743,39606.158415482,36855.45271089
2021-01-06,BTC,34829.190298446,36396.635569627,33810.776227253
2021-01-05,BTC,32238.389122598,34163.089913802,30770.31455025
2021-01-04,BTC,31858.547260038,33316.129990092,30257.846072944
2021-01-03,BTC,33472.804333213,34352.669751436,32249.872615326
2021-01-02,BTC,30720.193886969,33054.642817948,29238.75384281
2021-01-01,BTC,29235.998697947,29472.789368396,28926.208534714
2020-12-31,BTC,28841.950816459,29110.760016469,28374.949589005
2020-12-30,BTC,28036.776196256,28796.686641703,27394.434492599
2020-12-29,BTC,26672.678560612,27022.669174114,26274.581672152
2020-12-28,BTC,26951.538306505,27186.148931261,26630.082106354
2020-12-27,BTC,27025.524281933,27890.761707218,26202.528231879
2020-12-26,BTC,25262.866322482,26545.306298472,24637.077592009
2020-12-25,BTC,24025.631831883,24668.491942467,23498.617956391
2020-12-24,BTC,23212.620000975,23706.470523028,22840.320601051
2020-12-23,BTC,23533.729428084,23815.541119485,23104.6268083
2020-12-22,BTC,23086.36937046,23718.122446788,22558.504610935
2020-12-21,BTC,23241.905959613,23947.65330564,22300.175501581
2020-12-20,BTC,23582.849886788,24075.11176086,23269.154121488
2020-12-19,BTC,23352.868175886,23960.500769708,22903.738327538
2020-12-18,BTC,22876.914954687,23114.02964799,22495.652785915
2020-12-17,BTC,22586.792193582,23549.335407376,21326.201190191
2020-12-16,BTC,20071.040279206,21348.608982969,19376.140891774
2020-12-15,BTC,19351.711287815,19520.757664251,19151.300661395
2020-12-14,BTC,19164.341041916,19293.420589787,19085.376624361
2020-12-13,BTC,19115.351615713,19340.888338369,18781.915739538
2020-12-12,BTC,18471.692551376,18813.707704543,18222.042943138
2020-12-11,BTC,17913.558902105,18146.42282927,17691.475262025
2020-12-10,BTC,18308.088137068,18483.053815819,18039.425744198
2020-12-09,BTC,18278.339782295,18561.359417693,17890.692100777
2020-12-08,BTC,18938.849965398,19206.640927203,18361.199731884
2020-12-07,BTC,19206.931046366,19382.507453182,18967.985053643
2020-12-06,BTC,19150.813690912,19366.72392919,18937.659912854
2020-12-05,BTC,18987.266629501,19135.39907287,18649.050959419
2020-12-04,BTC,19117.175570597,19475.729996171,18739.21840242
2020-12-03,BTC,19269.191690997,19489.860801083,18981.462952294
2020-12-02,BTC,18959.589218777,19193.223364793,18535.089799517
2020-12-01,BTC,19274.461135696,19762.868694063,18706.039456552
2020-11-30,BTC,18888.700912661,19557.207110582,18334.904312888
2020-11-29,BTC,17986.368273683,18213.851931894,17669.956828323
2020-11-28,BTC,17253.073235579,17759.550558311,16905.706375477
2020-11-27,BTC,16977.311920385,17373.445847957,16643.563224378
2020-11-26,BTC,17380.441197808,18776.527710816,16502.90442725
2020-11-25,BTC,19019.844717173,19283.204568438,18659.008876715
2020-11-24,BTC,18832.353132186,19334.719244177,18276.81924977
2020-11-23,BTC,18423.794834331,18676.588359326,18151.144984073
2020-11-22,BTC,18367.961051913,18594.859423319,17937.2632477
2020-11-21,BTC,18663.057715704,18842.15754505,18512.260000513
2020-11-20,BTC,18297.754053075,18686.255216179,17825.531183885
2020-11-19,BTC,17812.499279311,18090.877241289,17413.246715264
2020-11-18,BTC,17822.719622437,18113.41157609,17566.774261544
2020-11-17,BTC,17037.312182765,17673.780824799,16598.781511301
2020-11-16,BTC,16302.437935375,16729.1365352,15842.60350856
2020-11-15,BTC,15919.656577004,16027.709587474,15764.947401904
2020-11-14,BTC,15967.785099697,16185.987149954,15818.403006697
2020-11-13,BTC,16223.932839085,16389.477711509,16037.332160861
2020-11-12,BTC,15852.03518906,16214.72061226,15590.692627098
2020-11-11,BTC,15523.193027991,15894.931485144,15309.404953115
2020-11-10,BTC,15286.793430121,15377.019712697,15159.957719649
2020-11-09,BTC,15343.763690285,15577.955904742,14962.744488822
2020-11-08,BTC,15170.159190378,15512.523689378,14870.909875283
2020-11-07,BTC,15341.435945312,15641.886915701,14598.205279722
2020-11-06,BTC,15565.658794799,15808.044894958,15418.873195272
2020-11-05,BTC,14651.609331141,15530.77344153,14068.086789136
2020-11-04,BTC,13834.113427874,14126.182513968,13567.211949254
2020-11-03,BTC,13522.309931526,13882.390730135,13314.093590732
2020-11-02,BTC,13487.128763422,13722.412968605,13272.992567431
2020-11-01,BTC,13655.332409047,13734.10528016,13560.412524828
2020-10-31,BTC,13652.600060129,13826.948956834,13387.132240167
2020-10-30,BTC,13376.342247779,13548.736320957,13167.424506601
2020-10-29,BTC,13274.96198308,13514.390161326,13051.225572598
2020-10-28,BTC,13386.719049986,13726.156144444,13041.266276967
2020-10-27,BTC,13306.77512157,13636.219026771,13043.244576671
2020-10-26,BTC,13039.74669073,13159.384683748,12886.850317798
2020-10-25,BTC,13048.708592625,13290.27543466,12953.38846543
2020-10-24,BTC,13003.97602476,13115.538069692,12897.042497803
2020-10-23,BTC,12912.735220926,12983.76512629,12773.162148732
2020-10-22,BTC,12907.37760868,13089.772738601,12758.844044868
2020-10-21,BTC,12451.735894582,13003.903708139,11943.419837329
2020-10-20,BTC,11837.51816529,11980.82887737,11705.475636771
2020-10-19,BTC,11567.956413442,11761.905305183,11435.077155706
2020-10-18,BTC,11418.546549663,11464.157720721,11362.069088523
2020-10-17,BTC,11325.404123473,11350.775354259,11255.304664527
2020-10-16,BTC,11347.241916878,11525.969494114,11270.703842246
2020-10-15,BTC,11414.904337291,11547.795169805,11327.681596759
2020-10-14,BTC,11406.662064978,11462.460279003,11337.937000587
2020-10-13,BTC,11455.370657446,11523.698996592,11370.631223043
2020-10-12,BTC,11446.649650956,11685.130992863,11263.800897967
2020-10-11,BTC,11364.900428955,11415.760732674,11305.781608461
2020-10-10,BTC,11331.005327855,11394.644559339,11079.148757733
2020-10-09,BTC,10988.221572824,11079.733617011,10871.237436037
2020-10-08,BTC,10739.330970217,10919.936275582,10573.929317762
2020-10-07,BTC,10623.215129204,10667.898723944,10586.375472775
2020-10-06,BTC,10706.033435094,10781.793308376,10568.594345161
2020-10-05,BTC,10713.920393088,10764.717975631,10659.32671047
2020-10-04,BTC,10616.209900485,10686.854610538,10550.911059318
2020-10-03,BTC,10557.413411469,10594.721070513,10532.77012297
2020-10-02,BTC,10567.940952947,10682.715765177,10518.978215514
2020-10-01,BTC,10782.232751676,10897.778405519,10558.8133331
2020-09-30,BTC,10764.09580763,10857.310397656,10716.860524233
2020-09-29,BTC,10771.799960214,10851.620840164,10715.768089127
2020-09-28,BTC,10912.34474189,10953.757120414,10820.635820709
2020-09-27,BTC,10746.446027583,10818.772166591,10663.66632255
2020-09-26,BTC,10752.960479921,10785.171040133,10722.933415967
2020-09-25,BTC,10696.475676705,10764.989417509,10643.288417808
2020-09-24,BTC,10468.421523345,10705.657245332,10344.292045927
2020-09-23,BTC,10484.431273736,10564.700525077,10326.023337582
2020-09-22,BTC,10539.066309913,10577.600832725,10493.837484996
2020-09-21,BTC,10781.51037664,11032.769824752,10535.435857895
2020-09-20,BTC,10974.539946347,11117.520889621,10887.088883688
2020-09-19,BTC,11056.102922814,11147.432687574,10952.193644574
2020-09-18,BTC,11007.663730837,11128.8659803,10760.558647627
2020-09-17,BTC,10967.300846164,11076.827678609,10850.970096691
2020-09-16,BTC,10950.151390903,11087.715297996,10767.091575086
2020-09-15,BTC,10797.57133125,10910.9269642,10668.537257731
2020-09-14,BTC,10559.279534064,10809.743803222,10356.04668529
2020-09-13,BTC,10447.225826558,10573.52545803,10356.242030983
2020-09-12,BTC,10439.540596538,10503.148439442,10368.781522705
2020-09-11,BTC,10341.374782733,10419.554749345,10248.97031586
2020-09-10,BTC,10406.771101557,10573.396342385,10295.355182523
2020-09-09,BTC,10227.272987643,10368.147044984,10083.932942605
2020-09-08,BTC,10231.719482828,10430.245857096,10008.925963065
2020-09-07,BTC,10211.791513273,10373.933303488,10067.842033
2020-09-06,BTC,10255.200474409,10335.134894606,10156.504115389
2020-09-05,BTC,10378.145960197,10598.608242473,10189.82331958
2020-09-04,BTC,10514.161700423,10614.796008018,10331.18115515
2020-09-03,BTC,11137.86827271,11526.092154874,10713.158424468
2020-09-02,BTC,11596.335963081,11881.833969775,11340.725262986
2020-09-01,BTC,11937.756614519,12137.88457235,11747.070781005
2020-08-31,BTC,11742.731991283,11900.403225176,11659.864262613
2020-08-30,BTC,11766.608977761,12041.77337164,11600.833585803
2020-08-29,BTC,11578.463631042,11899.679473289,11397.413062668
2020-08-28,BTC,11495.867815287,11594.956218959,11404.509860173
2020-08-27,BTC,11418.402688914,11564.707720489,11248.046562777
2020-08-26,BTC,11471.528163936,11580.8551234,11350.850376057
2020-08-25,BTC,11559.815280639,11734.262348,11331.329906092
2020-08-24,BTC,11674.611837767,11802.21804801,11534.140614574
2020-08-23,BTC,11613.320665279,11693.977671172,11523.396611332
2020-08-22,BTC,11603.240679765,11984.472098872,11357.827091815
2020-08-21,BTC,11678.195940191,11864.58282907,11458.68713813
2020-08-20,BTC,11774.340626817,11867.539040583,11668.753095948
2020-08-19,BTC,11919.766337232,12118.407084653,11681.718561292
2020-08-18,BTC,12222.132136875,12342.801156423,12060.3050361
2020-08-17,BTC,11966.794551015,12300.916422527,11757.433225717
2020-08-16,BTC,11854.437307019,11989.569250388,11683.525942505
2020-08-15,BTC,11826.428626498,12057.35538825,11653.415999028
2020-08-14,BTC,11926.725125739,12074.218054816,11769.715948912
2020-08-13,BTC,11589.387545007,11894.751929642,11201.636840445
2020-08-12,BTC,11549.607771047,11770.975611688,11255.226537633
2020-08-11,BTC,11839.430953565,12086.699468876,11326.263796848
2020-08-10,BTC,11980.915483075,12185.33736187,11745.149403382
2020-08-09,BTC,11735.999655721,11792.065674907,11633.508608358
2020-08-08,BTC,11651.986722557,11776.838003418,11471.313139359
2020-08-07,BTC,11715.123729123,11852.867330365,11541.351333304
2020-08-06,BTC,11709.499212365,11844.707587381,11520.319933285
2020-08-05,BTC,11428.303620579,11601.799081694,11080.831724767
2020-08-04,BTC,11137.308879478,11230.482743022,11035.366560332
2020-08-03,BTC,11054.702116996,11212.880805977,10795.67687664
2020-08-02,BTC,11225.701577522,11895.66705535,10940.275370675
2020-08-01,BTC,11879.991152216,12495.491082811,11505.456703119
2020-07-31,BTC,11411.612172992,11921.958967306,11004.888091613
2020-07-30,BTC,11081.429301114,11376.719274352,10972.504217627
2020-07-29,BTC,11080.488420016,11255.451880591,10890.39092728
2020-07-28,BTC,10977.090699356,11149.388496621,10712.546802989
2020-07-27,BTC,10379.755812546,11174.851250372,9973.194442643
2020-07-26,BTC,9850.062075747,10022.023835137,9665.666907038
2020-07-25,BTC,9626.382047512,9943.322491849,9537.522524038
2020-07-24,BTC,9557.38124245,9628.744878044,9484.691260715
2020-07-23,BTC,9562.239963704,9654.207250115,9470.94338805
2020-07-22,BTC,9354.13142474,9541.80284506,9299.4858679
2020-07-21,BTC,9309.551467818,9432.66217958,9124.368285809
2020-07-20,BTC,9141.225563359,9211.321137998,9107.928252265
2020-07-19,BTC,9117.949720046,9226.195924158,9050.56970186
2020-07-18,BTC,9159.072292626,9222.69127505,9115.586726862
2020-07-17,BTC,9160.496735391,9210.973029746,9089.174896005
2020-07-16,BTC,9147.311772695,9252.27350793,9054.144864827
2020-07-15,BTC,9199.747992574,9259.39034794,9158.570244185
2020-07-14,BTC,9195.620448937,9259.489191843,9152.791818229
2020-07-13,BTC,9260.721136264,9343.564044621,9191.740542015
2020-07-12,BTC,9260.42725866,9302.156328087,9206.761858645
2020-07-11,BTC,9238.670089145,9286.557351977,9184.361557595
2020-07-10,BTC,9193.653451222,9251.477436517,9140.1529417
2020-07-09,BTC,9322.938173047,9428.9610301,9184.598922223
2020-07-08,BTC,9358.613676662,9459.839647385,9283.23695512
2020-07-07,BTC,9295.396866937,9416.578974101,9188.287076574
2020-07-06,BTC,9259.346512442,9385.247953462,9075.902670598
2020-07-05,BTC,9089.331767615,9166.602506064,9031.237038024
2020-07-04,BTC,9109.605904174,9192.609252187,9066.448521752
2020-07-03,BTC,9131.604119021,9226.631224913,9048.177912607
2020-07-02,BTC,9210.015073926,9289.597478839,9089.60836301
2020-07-01,BTC,9225.745102842,9302.919053393,9151.624760284
2020-06-30,BTC,9182.273992493,9252.358690949,9128.198948276
2020-06-29,BTC,9145.900392619,9222.234168736,9073.718088641
2020-06-28,BTC,9138.52296502,9223.104392434,9067.810679952
2020-06-27,BTC,9194.169159531,9245.068043414,9092.888913049
2020-06-26,BTC,9231.295057971,9305.270168287,9177.670783118
2020-06-25,BTC,9263.622138067,9353.042270685,9180.772289758
2020-06-24,BTC,9534.211308115,9765.730353126,9341.474489821
2020-06-23,BTC,9812.401817766,9923.597527923,9722.344376953
2020-06-22,BTC,9686.481734133,9923.861296133,9467.263876485
2020-06-21,BTC,9408.104656585,9521.087626424,9308.322418013
2020-06-20,BTC,9344.129065707,9398.867597658,9244.267650331
2020-06-19,BTC,9336.602943008,9422.220483634,9254.784693433
2020-06-18,BTC,9414.764020355,9448.747265529,9377.022122438
2020-06-17,BTC,9473.81064549,9530.160881695,9381.627732032
2020-06-16,BTC,9479.209802274,9566.166479317,9315.855269952
2020-06-15,BTC,9242.571821802,9426.603911216,9019.867982274
2020-06-14,BTC,9437.867875044,9498.605744663,9368.918888375
2020-06-13,BTC,9480.693517813,9519.082413964,9428.55581234
2020-06-12,BTC,9458.280069407,9542.390869164,9336.748864401
2020-06-11,BTC,9686.452948495,9973.565271712,9276.319157445
2020-06-10,BTC,9804.985562054,9908.364802858,9763.081942469
2020-06-09,BTC,9733.765789647,9819.317710242,9668.51384082
2020-06-08,BTC,9749.821653614,9781.537583187,9688.078861911
2020-06-07,BTC,9633.37471331,9796.225373578,9450.205932003
2020-06-06,BTC,9666.413802445,9758.937082683,9611.763260873
2020-06-05,BTC,9781.6494161,9852.232059367,9700.276986249
2020-06-04,BTC,9705.127979603,9801.855827124,9575.335514999
2020-06-03,BTC,9590.270376281,9633.023877656,9533.283842084
2020-06-02,BTC,9875.047583554,10158.763216774,9475.089203409
2020-06-01,BTC,9547.34870061,9903.395629207,9437.813263457
2020-05-31,BTC,9535.112754951,9683.843499708,9416.961294194
2020-05-30,BTC,9522.312420365,9628.649241432,9414.684884117
2020-05-29,BTC,9518.88845372,9638.97201007,9449.066148137
2020-05-28,BTC,9353.063451046,9594.877314877,9150.850011055
2020-05-27,BTC,9059.663300276,9235.293420147,8901.221235729
2020-05-26,BTC,8908.335745975,8970.458614303,8836.995783935
2020-05-25,BTC,8846.807120308,8989.99677532,8760.084246148
2020-05-24,BTC,9156.113510572,9296.394728519,8962.984189393
2020-05-23,BTC,9253.27768428,9379.516246987,9176.907036274
2020-05-22,BTC,9175.269820086,9271.417960584,9073.817799573
2020-05-21,BTC,9333.396590781,9589.32299134,8989.627611553
2020-05-20,BTC,9679.354366357,9782.534976305,9482.684697492
2020-05-19,BTC,9685.054216741,9776.404420851,9567.983623812
2020-05-18,BTC,9817.538064513,10057.756237568,9694.543669134
2020-05-17,BTC,9625.892968794,9839.817463016,9398.1202527
2020-05-16,BTC,9452.747653216,9539.770909831,9328.968600821
2020-05-15,BTC,9529.309383725,9739.34640904,9312.907435102
2020-05-14,BTC,9521.037489667,9739.852181731,9276.40695811
2020-05-13,BTC,8987.864108127,9323.864924548,8788.113769367
2020-05-12,BTC,8808.183022135,8889.633814527,8726.273425458
2020-05-11,BTC,8756.794051268,9019.335045845,8579.159118564
2020-05-10,BTC,8683.432535188,9061.749962088,8489.552973522
2020-05-09,BTC,9754.528471026,9917.590640469,9619.977761849
2020-05-08,BTC,9927.062212546,10022.870419721,9805.349159956
2020-05-07,BTC,9481.467791029,9910.160767051,9131.954249599
2020-05-06,BTC,9228.287918396,9393.178446417,9050.526780027
2020-05-05,BTC,8996.420313415,9111.859463364,8914.748519073
